,Date and Time,Trend Age,Inoculation Age,I: Air Act.,I: O2 Act.,I: CO2 Act.,I: TempV,I: TempJ,I: DOamp,I: pH,I: Level 1,I: Stirr Act.,I: Torque,I: Balance1,I: Vol. Pump A1,I: Vol. Pump A2,I: Vol. Pump A3,I: Vol. Pump A4,I: Vol. CO2 Act.,I: Vol. O2 Act.,I: Vol. Air Act.,SP Temperature,SP Oxygen,SP pH,SP Foam,SP Level,O: Air Setp.,O: O2 Setp.,O: CO2 Setp.,O: N2,O: Heat,O: Cool,O: PumpTh,O: Stirr Setp.,O: Pump A1,O: Pump A2,O: Pump A3,O: Pump A4,O: Headspace 
4393,2021-03-24 07:33:54,783.258,0,10.0064,24.4417,100.02,31.9,35.4,27.8639,7.25563,0,200,0.0689396,0,1308.86,30.6361,163.022,86.3235,155747.0,14101.1,61378.0,33,30,7,0,0,10,24.6624,100,0,86.4,0.0,1,200,0.0,0,0,0,0
4394,2021-03-24 07:34:24,783.267,0,10.005,24.7549,99.9949,31.8,37.4,28.083,7.25664,0,200,0.0682162,0,1308.86,30.6361,163.022,86.3235,155757.0,14103.6,61379.0,33,30,7,0,0,10,24.6129,100,0,83.4,0.0,1,200,0.0,0,0,0,0
4395,2021-03-24 07:34:54,783.275,0,9.99853,23.6783,100.001,31.9,39.1,28.4697,7.25669,0,200,0.0695996,0,1308.86,30.6361,163.022,86.3235,155767.0,14106.0,61380.0,33,30,7,0,0,10,23.5427,100,0,80.85,0.0,1,200,0.0,0,0,0,0
4396,2021-03-24 07:35:24,783.283,0,10.0002,16.2716,99.9941,31.9,40.8,29.2231,7.25604,0,200,0.0687613,0,1308.86,30.6361,163.022,86.3235,155777.0,14108.3,61381.0,33,30,7,0,0,10,16.3402,100,0,78.3,0.0,1,200,0.0,0,0,0,0
4397,2021-03-24 07:35:54,783.292,0,10.0068,16.3367,99.9985,32.2,42.3,29.9818,7.25469,0,200,0.0689113,0,1308.86,30.6361,163.022,86.3235,155787.0,14110.0,61382.0,33,30,7,0,0,10,16.3402,100,0,75.9,0.0,1,200,0.0,0,0,0,0
4398,2021-03-24 07:36:24,783.3,0,10.0113,16.3211,99.9713,32.5,43.9,30.6445,7.25256,0,200,0.0685119,0,1308.86,30.6361,163.022,86.3235,155797.0,14111.6,61383.0,33,30,7,0,0,10,16.3402,100,0,73.65,0.0,1,200,0.0,0,0,0,0
4399,2021-03-24 07:36:54,783.308,0,9.99588,9.87751,100.008,32.7,45.2,31.4156,7.24962,0,200,0.0685407,0,1308.86,30.6361,163.022,86.3235,155807.0,14113.0,61384.0,33,30,7,0,0,10,8.93217,100,0,71.7,0.0,1,200,0.0,0,0,0,0
4400,2021-03-24 07:37:24,783.317,0,10.014,6.10732,100.043,33.2,44.3,31.9325,7.24645,0,200,0.068562,0,1308.86,30.6361,163.022,86.3235,155817.0,14113.8,61385.0,33,30,7,0,0,10,5.4939,100,0,0.0,71.7,1,200,0.0,0,0,0,0
4401,2021-03-24 07:37:54,783.325,0,9.99715,3.10949,100.023,33.6,35.5,32.3746,7.24281,0,200,0.0682039,0,1308.86,30.6361,163.022,86.3235,155827.0,14114.3,61386.0,33,30,7,0,0,10,2.20691,100,0,0.0,62.5,1,200,0.0,0,0,0,0
4402,2021-03-24 07:38:24,783.333,0,10.0001,-0.0223505,99.9999,33.9,32.7,32.3955,7.24007,0,200,0.0684684,0,1308.86,30.6361,163.022,86.3235,155837.0,14114.3,61387.0,33,30,7,0,0,10,0.515209,100,0,0.0,59.7,1,200,0.0,0,0,0,0
4403,2021-03-24 07:38:54,783.342,0,9.99442,-0.0337209,100.037,34.0,30.6,32.2488,7.23889,0,200,0.0676778,0,1308.86,30.6361,163.022,86.3235,155847.0,14114.3,61388.0,33,30,7,0,0,10,0.447097,100,0,0.0,57.7,1,200,0.0,0,0,0,0
4404,2021-03-24 07:39:24,783.35,0,9.98436,-0.0279076,99.9971,33.9,28.8,31.8067,7.2385,0,200,0.0683083,0,1308.86,30.6361,163.022,86.3235,155857.0,14114.3,61389.0,33,30,7,0,0,10,1.64226,100,0,0.0,55.9,1,200,0.0,0,0,0,0
4405,2021-03-24 07:39:54,783.358,0,10.0028,3.46989,99.9931,33.7,27.3,31.282,7.23973,0,200,0.0690805,0,1308.86,30.6361,163.022,86.3235,155867.0,14114.4,61390.0,33,30,7,0,0,10,3.50138,100,0,0.0,54.3,1,200,0.0,0,0,0,0
4406,2021-03-24 07:40:24,783.367,0,9.98472,9.70228,100.043,33.4,26.3,30.6624,7.24256,0,200,0.0680858,0,1308.86,30.6361,163.022,86.3235,155877.0,14115.1,61391.0,33,30,7,0,0,10,9.70082,100,0,0.0,53.4,1,200,0.0,0,0,0,0
4407,2021-03-24 07:40:54,783.375,0,10.013,9.69953,100.006,33.0,25.5,29.9681,7.24507,0,200,0.0680712,0,1308.86,30.6361,163.022,86.3235,155887.0,14116.1,61392.0,33,30,7,0,0,10,9.70082,100,0,0.0,2.25186,1,200,0.0,0,0,0,0
4408,2021-03-24 07:41:24,783.383,0,9.94962,9.71163,99.9308,32.7,26.4,29.141,7.24761,0,200,0.0682244,0,1308.86,30.6361,163.022,86.3235,155897.0,14117.0,61393.0,33,30,7,0,0,10,9.70082,100,0,99.9,0.0,1,200,0.0,0,0,0,0
4409,2021-03-24 07:41:54,783.392,0,9.99587,18.5612,100.001,32.3,30.6,28.2518,7.25073,0,200,0.0676375,0,1308.86,30.6361,163.022,86.3235,155907.0,14118.4,61394.0,33,30,7,0,0,10,19.0553,100,0,93.6,0.0,1,200,0.0,0,0,0,0
4410,2021-03-24 07:42:24,783.4,0,9.98031,21.6404,99.9743,32.0,33.2,27.6355,7.25359,0,200,0.0687516,0,1308.86,30.6361,163.022,86.3235,155917.0,14120.4,61395.0,33,30,7,0,0,10,23.1696,100,0,89.7,0.0,1,200,0.0,0,0,0,0
4411,2021-03-24 07:42:54,783.408,0,9.98825,25.2012,100.017,31.8,35.4,27.3792,7.25561,0,200,0.0688611,0,1308.86,30.6361,163.022,86.3235,155927.0,14122.8,61396.0,33,30,7,0,0,10,25.3689,100,0,86.4,0.0,1,200,0.0,0,0,0,0
4412,2021-03-24 07:43:24,783.417,0,9.97538,26.624,100.011,31.8,37.4,27.4404,7.25652,0,200,0.0678219,0,1308.86,30.6361,163.022,86.3235,155937.0,14125.4,61397.0,33,30,7,0,0,10,26.6868,100,0,83.55,0.0,1,200,0.0,0,0,0,0
4413,2021-03-24 07:43:54,783.425,0,10.0091,26.0961,99.9866,31.8,39.0,27.8882,7.25663,0,200,0.0691239,0,1308.86,30.6361,163.022,86.3235,155947.0,14128.0,61398.0,33,30,7,0,0,10,25.633,100,0,81.0,0.0,1,200,0.0,0,0,0,0
4414,2021-03-24 07:44:24,783.433,0,9.98001,23.9383,100.024,31.9,40.9,28.6018,7.25589,0,200,0.0686844,0,1308.86,30.6361,163.022,86.3235,155957.0,14130.6,61399.0,33,30,7,0,0,10,22.9803,100,0,78.3,0.0,1,200,0.0,0,0,0,0
4415,2021-03-24 07:44:54,783.442,0,9.9969,16.3481,99.9207,32.1,42.5,29.2844,7.25472,0,200,0.0686305,0,1308.86,30.6361,163.022,86.3235,155967.0,14132.7,61400.0,33,30,7,0,0,10,16.3398,100,0,75.9,0.0,1,200,0.0,0,0,0,0
4416,2021-03-24 07:45:24,783.45,0,9.98802,16.3321,99.9962,32.4,43.9,30.1615,7.25192,0,200,0.0690703,0,1308.86,30.6361,163.022,86.3235,155977.0,14134.3,61401.0,33,30,7,0,0,10,16.3398,100,0,73.65,0.0,1,200,0.0,0,0,0,0
4417,2021-03-24 07:45:54,783.458,0,9.9931,16.3524,100.017,32.7,45.3,30.8342,7.24965,0,200,0.0691844,0,1308.86,30.6361,163.022,86.3235,155987.0,14136.0,61402.0,33,30,7,0,0,10,16.3398,100,0,71.55,0.0,1,200,0.0,0,0,0,0
4418,2021-03-24 07:46:24,783.467,0,10.0024,9.99844,100.013,33.1,46.1,31.3595,7.24677,0,200,0.0693646,0,1308.86,30.6361,163.022,86.3235,155997.0,14137.3,61403.0,33,30,7,0,0,10,9.14496,100,0,0.0,0.0,0,200,0.0,0,0,0,0
4419,2021-03-24 07:46:54,783.475,0,10.0109,6.85158,99.9784,33.6,36.6,31.7964,7.24284,0,200,0.0692556,0,1308.86,30.6361,163.022,86.3235,156007.0,14138.2,61404.0,33,30,7,0,0,10,6.15855,100,0,0.0,63.7,1,200,0.0,0,0,0,0
4420,2021-03-24 07:47:24,783.483,0,10.0393,4.27368,100.009,34.0,33.6,32.0233,7.23961,0,200,0.0688872,0,1308.86,30.6361,163.022,86.3235,156017.0,14138.7,61405.0,33,30,7,0,0,10,4.06078,100,0,0.0,60.7,1,200,0.0,0,0,0,0
4421,2021-03-24 07:47:54,783.492,0,9.97978,3.2649,99.9825,34.2,31.3,31.9355,7.23713,0,200,0.0671449,0,1308.86,30.6361,163.022,86.3235,156027.0,14139.1,61406.0,33,30,7,0,0,10,3.49711,100,0,0.0,58.3,1,200,0.0,0,0,0,0
4422,2021-03-24 07:48:24,783.5,0,9.99544,3.48766,99.9975,34.1,29.5,31.7155,7.23735,0,200,0.0677488,0,1308.86,30.6361,163.022,86.3235,156037.0,14139.5,61407.0,33,30,7,0,0,10,3.67689,100,0,0.0,56.5,1,200,0.0,0,0,0,0
4423,2021-03-24 07:48:54,783.508,0,9.97473,4.89477,100.027,33.9,27.9,31.218,7.23772,0,200,0.067985,0,1308.86,30.6361,163.022,86.3235,156047.0,14139.9,61408.0,33,30,7,0,0,10,5.43891,100,0,0.0,55.0,1,200,0.0,0,0,0,0
4424,2021-03-24 07:49:24,783.517,0,9.99202,11.2984,99.9944,33.7,26.7,30.6089,7.24003,0,200,0.0686103,0,1308.86,30.6361,163.022,86.3235,156057.0,14140.7,61409.0,33,30,7,0,0,10,11.2992,100,0,0.0,53.7,1,200,0.0,0,0,0,0
4425,2021-03-24 07:49:54,783.525,0,10.0357,11.3212,100.004,33.3,25.7,29.9499,7.24298,0,200,0.0677535,0,1308.86,30.6361,163.022,86.3235,156067.0,14141.8,61410.0,33,30,7,0,0,10,11.2992,100,0,0.0,52.8,1,200,0.0,0,0,0,0
4426,2021-03-24 07:50:24,783.533,0,10.0002,11.305,99.9944,32.9,25.3,29.2059,7.24584,0,200,0.0690638,0,1308.86,30.6361,163.022,86.3235,156077.0,14142.9,61411.0,33,30,7,0,0,10,11.2992,100,0,0.0,0.0,0,200,0.0,0,0,0,0
4427,2021-03-24 07:50:54,783.542,0,9.98434,18.3384,100.013,32.6,27.4,28.5167,7.24843,0,200,0.0684626,0,1308.86,30.6361,163.022,86.3235,156087.0,14144.3,61412.0,33,30,7,0,0,10,18.6263,100,0,98.55,0.0,1,200,0.0,0,0,0,0
4428,2021-03-24 07:51:24,783.55,0,10.0365,21.1482,100.002,32.2,31.3,28.2436,7.25246,0,200,0.0694924,0,1308.86,30.6361,163.022,86.3235,156097.0,14146.3,61413.0,33,30,7,0,0,10,21.288,100,0,92.55,0.0,1,200,0.0,0,0,0,0
4429,2021-03-24 07:51:54,783.558,0,9.97303,23.0069,100.029,31.9,33.7,28.0052,7.25445,0,200,0.0691871,0,1308.86,30.6361,163.022,86.3235,156107.0,14148.5,61414.0,33,30,7,0,0,10,23.428,100,0,89.1,0.0,1,200,0.0,0,0,0,0
4430,2021-03-24 07:52:24,783.567,0,10.0011,23.9331,99.9838,31.8,35.9,28.0792,7.25611,0,200,0.0694018,0,1308.86,30.6361,163.022,86.3235,156117.0,14150.9,61415.0,33,30,7,0,0,10,24.1349,100,0,85.65,0.0,1,200,0.0,0,0,0,0
4431,2021-03-24 07:52:54,783.575,0,9.99383,22.9369,100.028,31.7,37.8,28.5445,7.25725,0,200,0.0678885,0,1308.86,30.6361,163.022,86.3235,156127.0,14153.2,61416.0,33,30,7,0,0,10,22.5564,100,0,82.8,0.0,1,200,0.0,0,0,0,0
4432,2021-03-24 07:53:24,783.583,0,9.90912,20.9931,99.9925,31.8,39.6,29.0861,7.25667,0,200,0.0691311,0,1308.86,30.6361,163.022,86.3235,156137.0,14155.4,61417.0,33,30,7,0,0,10,15.7947,100,0,80.1,0.0,1,200,0.0,0,0,0,0
4433,2021-03-24 07:53:54,783.592,0,9.97616,15.8124,99.996,31.9,41.4,29.901,7.256,0,200,0.0691058,0,1308.86,30.6361,163.022,86.3235,156147.0,14157.0,61418.0,33,30,7,0,0,10,15.7947,100,0,77.4,0.0,1,200,0.0,0,0,0,0
4434,2021-03-24 07:54:24,783.6,0,9.98419,15.7351,100.036,32.1,42.9,30.4798,7.25433,0,200,0.0688391,0,1308.86,30.6361,163.022,86.3235,156157.0,14158.6,61419.0,33,30,7,0,0,10,15.7947,100,0,75.15,0.0,1,200,0.0,0,0,0,0
4435,2021-03-24 07:54:54,783.608,0,9.99987,15.7975,100.015,32.4,44.3,31.1677,7.25143,0,200,0.0686431,0,1308.86,30.6361,163.022,86.3235,156167.0,14160.2,61420.0,33,30,7,0,0,10,10.2428,100,0,73.05,0.0,1,200,0.0,0,0,0,0
4436,2021-03-24 07:55:24,783.617,0,10.0401,6.93256,99.9996,32.8,45.5,31.7517,7.24908,0,200,0.069299,0,1308.86,30.6361,163.022,86.3235,156177.0,14161.2,61421.0,33,30,7,0,0,10,6.40251,100,0,71.25,0.0,1,200,0.0,0,0,0,0
4437,2021-03-24 07:55:54,783.625,0,10.0073,3.50961,99.872,33.2,44.4,32.1405,7.24544,0,200,0.0687456,0,1308.86,30.6361,163.022,86.3235,156187.0,14161.7,61422.0,33,30,7,0,0,10,3.31623,100,0,0.0,71.6,1,200,0.0,0,0,0,0
4438,2021-03-24 07:56:24,783.633,0,9.99324,-0.0223226,99.9959,33.7,35.6,32.4311,7.24188,0,200,0.0687897,0,1308.86,30.6361,163.022,86.3235,156197.0,14161.8,61423.0,33,30,7,0,0,10,0.711001,100,0,0.0,62.7,1,200,0.0,0,0,0,0
4439,2021-03-24 07:56:54,783.642,0,9.99318,-0.010752,100.014,34.0,32.7,32.4289,7.23853,0,200,0.0682681,0,1308.86,30.6361,163.022,86.3235,156207.0,14161.8,61424.0,33,30,7,0,0,10,0.0,100,0,0.0,59.8,1,200,0.0,0,0,0,0
4440,2021-03-24 07:57:24,783.65,0,9.99278,-0.0423634,99.8935,34.1,30.6,32.1701,7.23765,0,200,0.0687542,0,1308.86,30.6361,163.022,86.3235,156217.0,14161.8,61425.0,33,30,7,0,0,10,0.376929,100,0,0.0,57.7,1,200,0.0,0,0,0,0
4441,2021-03-24 07:57:54,783.658,0,10.0168,-0.0429521,100.005,34.0,28.8,31.6223,7.23798,0,200,0.0676145,0,1308.86,30.6361,163.022,86.3235,156227.0,14161.8,61426.0,33,30,7,0,0,10,2.16567,100,0,0.0,55.8,1,200,0.0,0,0,0,0
4442,2021-03-24 07:58:24,783.667,0,10.0087,4.03421,99.9903,33.8,27.3,30.9655,7.23878,0,200,0.0683064,0,1308.86,30.6361,163.022,86.3235,156237.0,14162.0,61427.0,33,30,7,0,0,10,9.61361,100,0,0.0,54.4,1,200,0.0,0,0,0,0
4443,2021-03-24 07:58:54,783.675,0,9.98533,9.60008,100.002,33.5,26.4,30.3182,7.24127,0,200,0.0684828,0,1308.86,30.6361,163.022,86.3235,156247.0,14162.8,61428.0,33,30,7,0,0,10,9.60322,100,0,0.0,53.4,1,200,0.0,0,0,0,0
4444,2021-03-24 07:59:24,783.683,0,10.0366,9.64478,99.9917,33.1,25.5,29.5589,7.24382,0,200,0.0686614,0,1308.86,30.6361,163.022,86.3235,156257.0,14163.8,61429.0,33,30,7,0,0,10,9.60322,100,0,0.0,51.5031,1,200,0.0,0,0,0,0
4445,2021-03-24 07:59:54,783.692,0,9.98489,15.6952,100.008,32.7,26.4,28.5918,7.24625,0,200,0.0687512,0,1308.86,30.6361,163.022,86.3235,156267.0,14164.9,61430.0,33,30,7,0,0,10,16.8637,100,0,99.9,0.0,1,200,0.0,0,0,0,0
4446,2021-03-24 08:00:24,783.7,0,10.0064,21.214,99.9738,32.4,30.6,27.7505,7.24952,0,200,0.0678787,0,1308.86,30.6361,163.022,86.3235,156277.0,14166.7,61431.0,33,30,7,0,0,10,21.9944,100,0,93.6,0.0,1,200,0.0,0,0,0,0
4447,2021-03-24 08:00:54,783.708,0,10.0335,25.1891,100.032,32.0,33.1,27.213,7.25301,0,200,0.069474,0,1308.86,30.6361,163.022,86.3235,156287.0,14169.0,61432.0,33,30,7,0,0,10,25.9528,100,0,89.85,0.0,1,200,0.0,0,0,0,0
4448,2021-03-24 08:01:24,783.717,0,9.93981,28.0346,100.034,31.9,35.4,27.0084,7.25402,0,200,0.0695895,0,1308.86,30.6361,163.022,86.3235,156297.0,14171.7,61433.0,33,30,7,0,0,10,28.4355,100,0,86.4,0.0,1,200,0.0,0,0,0,0
4449,2021-03-24 08:01:54,783.725,0,10.0032,28.4683,99.9975,31.8,37.4,27.2814,7.2547,0,200,0.0692327,0,1308.86,30.6361,163.022,86.3235,156307.0,14174.5,61434.0,33,30,7,0,0,10,28.5137,100,0,83.55,0.0,1,200,0.0,0,0,0,0
4450,2021-03-24 08:02:24,783.733,0,9.99773,27.276,100.018,31.8,39.2,27.7499,7.255,0,200,0.0687902,0,1308.86,30.6361,163.022,86.3235,156317.0,14177.3,61435.0,33,30,7,0,0,10,27.4093,100,0,80.7,0.0,1,200,0.0,0,0,0,0
4451,2021-03-24 08:02:54,783.742,0,10.0119,25.0599,99.9771,31.9,41.0,28.6106,7.25467,0,200,0.0690688,0,1308.86,30.6361,163.022,86.3235,156327.0,14180.0,61436.0,33,30,7,0,0,10,24.0412,100,0,78.0,0.0,1,200,0.0,0,0,0,0
4452,2021-03-24 08:03:24,783.75,0,9.95472,17.3679,100.045,32.1,42.4,29.422,7.25351,0,200,0.069169,0,1308.86,30.6361,163.022,86.3235,156337.0,14182.1,61437.0,33,30,7,0,0,10,17.3672,100,0,76.05,0.0,1,200,0.0,0,0,0,0
4453,2021-03-24 08:03:54,783.758,0,9.98564,17.3638,99.98,32.5,43.9,30.2063,7.25111,0,200,0.069471,0,1308.86,30.6361,163.022,86.3235,156347.0,14183.9,61438.0,33,30,7,0,0,10,17.3672,100,0,73.65,0.0,1,200,0.0,0,0,0,0
4454,2021-03-24 08:04:24,783.767,0,10.0449,17.3674,99.9992,32.7,45.3,31.1576,7.24875,0,200,0.0694083,0,1308.86,30.6361,163.022,86.3235,156357.0,14185.6,61439.0,33,30,7,0,0,10,11.4967,100,0,71.55,0.0,1,200,0.0,0,0,0,0
4455,2021-03-24 08:04:54,783.775,0,10.0432,8.16962,99.9971,33.1,44.5,31.8214,7.24544,0,200,0.0686189,0,1308.86,30.6361,163.022,86.3235,156367.0,14186.7,61440.0,33,30,7,0,0,10,7.4287,100,0,0.0,71.7,1,200,0.0,0,0,0,0
4456,2021-03-24 08:05:24,783.783,0,10.0166,5.2484,99.9833,33.6,35.5,32.1545,7.24172,0,200,0.0692044,0,1308.86,30.6361,163.022,86.3235,156377.0,14187.4,61441.0,33,30,7,0,0,10,4.76602,100,0,0.0,62.6,1,200,0.0,0,0,0,0
4457,2021-03-24 08:05:54,783.792,0,10.0011,3.5228,99.9943,34.0,32.7,32.2313,7.23834,0,200,0.0678441,0,1308.86,30.6361,163.022,86.3235,156387.0,14187.8,61442.0,33,30,7,0,0,10,2.88458,100,0,0.0,59.8,1,200,0.0,0,0,0,0
4458,2021-03-24 08:06:24,783.8,0,9.99703,-0.0219052,99.9832,34.0,30.5,32.1683,7.23759,0,200,0.0680665,0,1308.86,30.6361,163.022,86.3235,156397.0,14188.0,61443.0,33,30,7,0,0,10,2.45195,100,0,0.0,57.6,1,200,0.0,0,0,0,0
4459,,783.808,0,10.0213,3.09586,99.8722,33.9,28.8,31.8369,7.23779,0,200,0.0675762,0,1308.86,30.6361,163.022,86.3235,156407.0,14188.1,61444.0,33,30,7,0,0,10,3.11185,100,0,0.0,55.8,1,200,0.0,0,0,0,0
4460,2021-03-24 08:07:24,783.817,0,9.92401,4.75384,99.8836,33.7,27.3,31.2778,7.23887,0,200,0.0685689,0,1308.86,30.6361,163.022,86.3235,156417.0,14188.5,61445.0,33,30,7,0,0,10,5.14079,100,0,0.0,54.4,1,200,0.0,0,0,0,0
4461,2021-03-24 08:07:54,783.825,0,10.0187,11.294,99.907,33.4,26.3,30.6378,7.24105,0,200,0.0682528,0,1308.86,30.6361,163.022,86.3235,156427.0,14189.2,61446.0,33,30,7,0,0,10,11.2972,100,0,0.0,53.4,1,200,0.0,0,0,0,0
4462,2021-03-24 08:08:24,783.833,0,10.0045,11.2962,99.9928,33.1,25.4,30.076,7.24359,0,200,0.0685865,0,1308.86,30.6361,163.022,86.3235,156437.0,14190.3,61447.0,33,30,7,0,0,10,11.2972,100,0,0.0,1.87704,1,200,0.0,0,0,0,0
4463,2021-03-24 08:08:54,783.842,0,9.98487,11.3131,99.9843,32.7,26.4,29.2478,7.24722,0,200,0.0679924,0,1308.86,30.6361,163.022,86.3235,156447.0,14191.5,61448.0,33,30,7,0,0,10,11.2972,100,0,99.9,0.0,1,200,0.0,0,0,0,0
4464,2021-03-24 08:09:24,783.85,0,9.98596,18.1583,100.025,32.3,30.6,28.5587,7.24966,0,200,0.068287,0,1308.86,30.6361,163.022,86.3235,156457.0,14192.9,61449.0,33,30,7,0,0,10,18.929,100,0,93.6,0.0,1,200,0.0,0,0,0,0
4465,2021-03-24 08:09:54,783.858,0,10.0063,21.1214,99.9952,31.9,33.2,28.1091,7.25238,0,200,0.0689517,0,1308.86,30.6361,163.022,86.3235,156467.0,14194.8,61450.0,33,30,7,0,0,10,22.0149,100,0,89.85,0.0,1,200,0.0,0,0,0,0
4466,2021-03-24 08:10:24,783.867,0,10.0299,23.8905,99.9243,31.9,35.4,27.923,7.25449,0,200,0.0688257,0,1308.86,30.6361,163.022,86.3235,156477.0,14197.1,61451.0,33,30,7,0,0,10,23.961,100,0,86.4,0.0,1,200,0.0,0,0,0,0
4467,2021-03-24 08:10:54,783.875,0,10.0331,24.3733,100.015,31.8,37.3,28.0805,7.25493,0,200,0.068745,0,1308.86,30.6361,163.022,86.3235,156487.0,14199.5,61452.0,33,30,7,0,0,10,24.1915,100,0,83.55,0.0,1,200,0.0,0,0,0,0
4468,2021-03-24 08:11:24,783.883,0,10.0045,23.2211,100.03,31.8,39.1,28.51,7.25534,0,200,0.0693541,0,1308.86,30.6361,163.022,86.3235,156497.0,14201.9,61453.0,33,30,7,0,0,10,22.9109,100,0,80.85,0.0,1,200,0.0,0,0,0,0
4469,2021-03-24 08:11:54,783.892,0,10.0118,15.9099,100.025,31.9,41.0,29.2737,7.25458,0,200,0.0687244,0,1308.86,30.6361,163.022,86.3235,156507.0,14204.1,61454.0,33,30,7,0,0,10,15.9084,100,0,78.15,0.0,1,200,0.0,0,0,0,0
4470,2021-03-24 08:12:24,783.9,0,9.99153,15.9082,99.9829,32.1,42.4,29.9475,7.25319,0,200,0.0680456,0,1308.86,30.6361,163.022,86.3235,156517.0,14205.7,61455.0,33,30,7,0,0,10,15.9084,100,0,75.9,0.0,1,200,0.0,0,0,0,0
4471,2021-03-24 08:12:54,783.908,0,10.0313,15.9195,99.9934,32.4,43.9,30.6249,7.25125,0,200,0.0695598,0,1308.86,30.6361,163.022,86.3235,156527.0,14207.3,61456.0,33,30,7,0,0,10,15.9084,100,0,73.65,0.0,1,200,0.0,0,0,0,0
4472,2021-03-24 08:13:24,783.917,0,10.0336,9.72508,99.9938,32.7,45.3,31.3542,7.24864,0,200,0.068669,0,1308.86,30.6361,163.022,86.3235,156537.0,14208.8,61457.0,33,30,7,0,0,10,8.92821,100,0,71.55,0.0,1,200,0.0,0,0,0,0
4473,2021-03-24 08:13:54,783.925,0,10.016,6.78742,99.9942,33.1,46.1,31.8349,7.24565,0,200,0.068384,0,1308.86,30.6361,163.022,86.3235,156547.0,14209.6,61458.0,33,30,7,0,0,10,5.72475,100,0,0.0,71.3532,1,200,0.0,0,0,0,0
4474,2021-03-24 08:14:24,783.933,0,9.9885,4.0268,99.9742,33.6,36.6,32.11,7.24168,0,200,0.0683601,0,1308.86,30.6361,163.022,86.3235,156557.0,14210.2,61459.0,33,30,7,0,0,10,3.36547,100,0,0.0,63.6,1,200,0.0,0,0,0,0
4475,2021-03-24 08:14:54,783.942,0,9.98383,-0.0128469,99.9972,34.0,33.7,32.2198,7.23811,0,200,0.0681116,0,1308.86,30.6361,163.022,86.3235,156567.0,14210.4,61460.0,33,30,7,0,0,10,1.71684,100,0,0.0,60.9,1,200,0.0,0,0,0,0
4476,2021-03-24 08:15:24,783.95,0,9.97789,-0.0326939,99.9951,34.2,31.3,31.9887,7.23596,0,200,0.0684455,0,1308.86,30.6361,163.022,86.3235,156577.0,14210.4,61461.0,33,30,7,0,0,10,1.79745,100,0,0.0,58.3,1,200,0.0,0,0,0,0
4477,2021-03-24 08:15:54,783.958,0,9.99003,-0.0300752,99.9972,34.1,29.4,31.6032,7.23581,0,200,0.0677474,0,1308.86,30.6361,163.022,86.3235,156587.0,14210.4,61462.0,33,30,7,0,0,10,2.81825,100,0,0.0,56.5,1,200,0.0,0,0,0,0
4478,2021-03-24 08:16:24,783.967,0,9.9966,4.88951,100.016,33.9,28.0,30.9826,7.23666,0,200,0.0681411,0,1308.86,30.6361,163.022,86.3235,156597.0,14210.7,61463.0,33,30,7,0,0,10,10.2353,100,0,0.0,55.0,1,200,0.0,0,0,0,0
4479,2021-03-24 08:16:54,783.975,0,10.014,10.2359,99.9641,33.6,26.7,30.2579,7.23847,0,200,0.0685245,0,1308.86,30.6361,163.022,86.3235,156607.0,14211.6,61464.0,33,30,7,0,0,10,10.2353,100,0,0.0,53.7,1,200,0.0,0,0,0,0
4480,2021-03-24 08:17:24,783.983,0,10.0207,10.2416,99.9947,33.3,25.7,29.4227,7.2412,0,200,0.0680295,0,1308.86,30.6361,163.022,86.3235,156617.0,14212.6,61465.0,33,30,7,0,0,10,10.2353,100,0,0.0,52.8,1,200,0.0,0,0,0,0
4481,2021-03-24 08:17:54,783.992,0,10.0083,16.0343,99.9892,32.9,25.2,28.658,7.24451,0,200,0.0683249,0,1308.86,30.6361,163.022,86.3235,156627.0,14213.8,61466.0,33,30,7,0,0,10,17.1983,100,0,0.0,0.0,0,200,0.0,0,0,0,0
4482,2021-03-24 08:18:24,784.0,0,10.0031,21.7053,99.9953,32.6,27.3,27.7307,7.24739,0,200,0.0678118,0,1308.86,30.6361,163.022,86.3235,156637.0,14215.7,61467.0,33,30,7,0,0,10,22.7514,100,0,98.55,0.0,1,200,0.0,0,0,0,0
4483,2021-03-24 08:18:54,784.008,0,10.0006,25.7888,100.001,32.1,31.3,27.1914,7.25071,0,200,0.0681574,0,1308.86,30.6361,163.022,86.3235,156647.0,14218.0,61468.0,33,30,7,0,0,10,26.3836,100,0,92.55,0.0,1,200,0.0,0,0,0,0
4484,2021-03-24 08:19:24,784.017,0,10.046,28.7288,99.9585,31.9,33.7,27.0255,7.25307,0,200,0.0682248,0,1308.86,30.6361,163.022,86.3235,156657.0,14220.8,61469.0,33,30,7,0,0,10,28.9731,100,0,88.95,0.0,1,200,0.0,0,0,0,0
4485,2021-03-24 08:19:54,784.025,0,10.0108,29.2915,100.057,31.8,35.9,27.2113,7.25469,0,200,0.068302,0,1308.86,30.6361,163.022,86.3235,156667.0,14223.7,61470.0,33,30,7,0,0,10,29.4949,100,0,85.65,0.0,1,200,0.0,0,0,0,0
4486,2021-03-24 08:20:24,784.033,0,9.97505,27.8366,99.9949,31.7,37.7,27.849,7.25521,0,200,0.0684908,0,1308.86,30.6361,163.022,86.3235,156677.0,14226.6,61471.0,33,30,7,0,0,10,27.5351,100,0,82.8,0.0,1,200,0.0,0,0,0,0
