take,generation,normal_cell_number,mutant_cell_number,mutant_ratio
47,4482,0,239,1.0
47,4483,0,243,1.0
47,4484,0,243,1.0
47,4485,0,246,1.0
47,4486,0,252,1.0
47,4487,0,238,1.0
47,4488,0,247,1.0
47,4489,0,246,1.0
47,4490,0,239,1.0
47,4491,0,244,1.0
47,4492,0,249,1.0
47,4493,0,255,1.0
47,4494,0,243,1.0
47,4495,0,248,1.0
47,4496,0,254,1.0
47,4497,0,243,1.0
47,4498,0,229,1.0
47,4499,0,218,1.0
47,4500,0,222,1.0
47,4501,0,219,1.0
47,4502,0,205,1.0
47,4503,0,201,1.0
47,4504,0,208,1.0
47,4505,0,197,1.0
47,4506,0,179,1.0
47,4507,0,192,1.0
47,4508,0,186,1.0
47,4509,0,177,1.0
47,4510,0,171,1.0
47,4511,0,179,1.0
47,4512,0,171,1.0
47,4513,0,175,1.0
47,4514,0,179,1.0
47,4515,0,180,1.0
47,4516,0,184,1.0
47,4517,0,192,1.0
47,4518,0,196,1.0
47,4519,0,191,1.0
47,4520,0,187,1.0
47,4521,0,183,1.0
47,4522,0,178,1.0
47,4523,0,182,1.0
47,4524,0,183,1.0
47,4525,0,176,1.0
47,4526,0,164,1.0
47,4527,0,168,1.0
47,4528,0,174,1.0
47,4529,0,172,1.0
47,4530,0,172,1.0
47,4531,0,170,1.0
47,4532,0,157,1.0
47,4533,0,152,1.0
47,4534,0,152,1.0
47,4535,0,157,1.0
47,4536,0,144,1.0
47,4537,0,147,1.0
47,4538,0,152,1.0
47,4539,0,143,1.0
47,4540,0,134,1.0
47,4541,0,136,1.0
47,4542,0,143,1.0
47,4543,0,138,1.0
47,4544,0,142,1.0
47,4545,0,147,1.0
47,4546,0,148,1.0
47,4547,0,143,1.0
47,4548,0,141,1.0
47,4549,0,152,1.0
47,4550,0,159,1.0
47,4551,0,166,1.0
47,4552,0,168,1.0
47,4553,0,160,1.0
47,4554,0,163,1.0
47,4555,0,162,1.0
47,4556,0,173,1.0
47,4557,0,174,1.0
47,4558,0,177,1.0
47,4559,0,187,1.0
47,4560,0,196,1.0
47,4561,0,196,1.0
47,4562,0,186,1.0
47,4563,0,197,1.0
47,4564,0,183,1.0
47,4565,0,187,1.0
47,4566,0,185,1.0
47,4567,0,182,1.0
47,4568,0,186,1.0
47,4569,0,177,1.0
47,4570,0,177,1.0
47,4571,0,184,1.0
47,4572,0,189,1.0
47,4573,0,195,1.0
47,4574,0,199,1.0
47,4575,0,193,1.0
47,4576,0,187,1.0
47,4577,0,185,1.0
47,4578,0,194,1.0
47,4579,0,210,1.0
47,4580,0,207,1.0
47,4581,0,199,1.0
47,4582,0,204,1.0
47,4583,0,203,1.0
47,4584,0,189,1.0
47,4585,0,201,1.0
47,4586,0,191,1.0
47,4587,0,182,1.0
47,4588,0,181,1.0
47,4589,0,176,1.0
47,4590,0,183,1.0
47,4591,0,180,1.0
47,4592,0,177,1.0
47,4593,0,179,1.0
47,4594,0,177,1.0
47,4595,0,182,1.0
47,4596,0,186,1.0
47,4597,0,198,1.0
47,4598,0,194,1.0
47,4599,0,198,1.0
47,4600,0,202,1.0
47,4601,0,198,1.0
47,4602,0,208,1.0
47,4603,0,212,1.0
47,4604,0,215,1.0
47,4605,0,210,1.0
47,4606,0,213,1.0
47,4607,0,205,1.0
47,4608,0,209,1.0
47,4609,0,207,1.0
47,4610,0,216,1.0
47,4611,0,217,1.0
47,4612,0,214,1.0
47,4613,0,202,1.0
47,4614,0,201,1.0
47,4615,0,207,1.0
47,4616,0,212,1.0
47,4617,0,202,1.0
47,4618,0,186,1.0
47,4619,0,190,1.0
47,4620,0,180,1.0
47,4621,0,179,1.0
47,4622,0,168,1.0
47,4623,0,172,1.0
47,4624,0,184,1.0
47,4625,0,199,1.0
47,4626,0,196,1.0
47,4627,0,190,1.0
47,4628,0,190,1.0
47,4629,0,181,1.0
47,4630,0,188,1.0
47,4631,0,196,1.0
47,4632,0,202,1.0
47,4633,0,213,1.0
47,4634,0,223,1.0
47,4635,0,227,1.0
47,4636,0,229,1.0
47,4637,0,234,1.0
47,4638,0,235,1.0
47,4639,0,239,1.0
47,4640,0,239,1.0
47,4641,0,239,1.0
47,4642,0,232,1.0
47,4643,0,224,1.0
47,4644,0,207,1.0
47,4645,0,206,1.0
47,4646,0,210,1.0
47,4647,0,210,1.0
47,4648,0,199,1.0
47,4649,0,201,1.0
47,4650,0,196,1.0
47,4651,0,197,1.0
47,4652,0,199,1.0
47,4653,0,205,1.0
47,4654,0,222,1.0
47,4655,0,222,1.0
47,4656,0,217,1.0
47,4657,0,225,1.0
47,4658,0,216,1.0
47,4659,0,210,1.0
47,4660,0,202,1.0
47,4661,0,199,1.0
47,4662,0,201,1.0
47,4663,0,195,1.0
47,4664,0,200,1.0
47,4665,0,199,1.0
47,4666,0,208,1.0
47,4667,0,210,1.0
47,4668,0,216,1.0
47,4669,0,206,1.0
47,4670,0,211,1.0
47,4671,0,206,1.0
47,4672,0,216,1.0
47,4673,0,223,1.0
47,4674,0,211,1.0
47,4675,0,202,1.0
47,4676,0,198,1.0
47,4677,0,209,1.0
47,4678,0,217,1.0
47,4679,0,218,1.0
47,4680,0,215,1.0
47,4681,0,217,1.0
47,4682,0,219,1.0
47,4683,0,233,1.0
47,4684,0,217,1.0
47,4685,0,217,1.0
47,4686,0,211,1.0
47,4687,0,193,1.0
47,4688,0,179,1.0
47,4689,0,196,1.0
47,4690,0,179,1.0
47,4691,0,184,1.0
47,4692,0,188,1.0
47,4693,0,202,1.0
47,4694,0,201,1.0
47,4695,0,184,1.0
47,4696,0,177,1.0
47,4697,0,177,1.0
47,4698,0,176,1.0
47,4699,0,165,1.0
47,4700,0,151,1.0
47,4701,0,163,1.0
47,4702,0,172,1.0
47,4703,0,166,1.0
47,4704,0,177,1.0
47,4705,0,175,1.0
47,4706,0,178,1.0
47,4707,0,176,1.0
47,4708,0,172,1.0
47,4709,0,171,1.0
47,4710,0,162,1.0
47,4711,0,153,1.0
47,4712,0,152,1.0
47,4713,0,160,1.0
47,4714,0,157,1.0
47,4715,0,166,1.0
47,4716,0,159,1.0
47,4717,0,151,1.0
47,4718,0,149,1.0
47,4719,0,151,1.0
47,4720,0,157,1.0
47,4721,0,152,1.0
47,4722,0,165,1.0
47,4723,0,151,1.0
47,4724,0,152,1.0
47,4725,0,150,1.0
47,4726,0,146,1.0
47,4727,0,145,1.0
47,4728,0,143,1.0
47,4729,0,147,1.0
47,4730,0,141,1.0
47,4731,0,138,1.0
47,4732,0,146,1.0
47,4733,0,136,1.0
47,4734,0,138,1.0
47,4735,0,133,1.0
47,4736,0,132,1.0
47,4737,0,125,1.0
47,4738,0,125,1.0
47,4739,0,140,1.0
47,4740,0,132,1.0
47,4741,0,139,1.0
47,4742,0,130,1.0
47,4743,0,130,1.0
47,4744,0,125,1.0
47,4745,0,122,1.0
47,4746,0,112,1.0
47,4747,0,112,1.0
47,4748,0,117,1.0
47,4749,0,116,1.0
47,4750,0,109,1.0
47,4751,0,105,1.0
47,4752,0,98,1.0
47,4753,0,92,1.0
47,4754,0,93,1.0
47,4755,0,91,1.0
47,4756,0,89,1.0
47,4757,0,91,1.0
47,4758,0,89,1.0
47,4759,0,90,1.0
47,4760,0,92,1.0
47,4761,0,83,1.0
47,4762,0,82,1.0
47,4763,0,78,1.0
47,4764,0,82,1.0
47,4765,0,81,1.0
47,4766,0,77,1.0
47,4767,0,74,1.0
47,4768,0,76,1.0
47,4769,0,78,1.0
47,4770,0,75,1.0
47,4771,0,69,1.0
47,4772,0,73,1.0
47,4773,0,82,1.0
47,4774,0,75,1.0
47,4775,0,71,1.0
47,4776,0,75,1.0
47,4777,0,78,1.0
47,4778,0,81,1.0
47,4779,0,79,1.0
47,4780,0,86,1.0
47,4781,0,84,1.0
47,4782,0,86,1.0
47,4783,0,81,1.0
47,4784,0,80,1.0
47,4785,0,83,1.0
47,4786,0,90,1.0
47,4787,0,81,1.0
47,4788,0,75,1.0
47,4789,0,82,1.0
47,4790,0,86,1.0
47,4791,0,83,1.0
47,4792,0,82,1.0
47,4793,0,76,1.0
47,4794,0,76,1.0
47,4795,0,78,1.0
47,4796,0,84,1.0
47,4797,0,78,1.0
47,4798,0,77,1.0
47,4799,0,82,1.0
47,4800,0,78,1.0
47,4801,0,82,1.0
47,4802,0,84,1.0
47,4803,0,76,1.0
47,4804,0,59,1.0
47,4805,0,53,1.0
47,4806,0,52,1.0
47,4807,0,55,1.0
47,4808,0,54,1.0
47,4809,0,57,1.0
47,4810,0,51,1.0
47,4811,0,52,1.0
47,4812,0,61,1.0
47,4813,0,67,1.0
47,4814,0,77,1.0
47,4815,0,82,1.0
47,4816,0,78,1.0
47,4817,0,84,1.0
47,4818,0,82,1.0
47,4819,0,88,1.0
47,4820,0,82,1.0
47,4821,0,75,1.0
47,4822,0,75,1.0
47,4823,0,69,1.0
47,4824,0,73,1.0
47,4825,0,74,1.0
47,4826,0,82,1.0
47,4827,0,90,1.0
47,4828,0,95,1.0
47,4829,0,94,1.0
47,4830,0,109,1.0
47,4831,0,106,1.0
47,4832,0,102,1.0
47,4833,0,96,1.0
47,4834,0,88,1.0
47,4835,0,75,1.0
47,4836,0,72,1.0
47,4837,0,69,1.0
47,4838,0,69,1.0
47,4839,0,69,1.0
47,4840,0,69,1.0
47,4841,0,66,1.0
47,4842,0,67,1.0
47,4843,0,65,1.0
47,4844,0,62,1.0
47,4845,0,58,1.0
47,4846,0,53,1.0
47,4847,0,57,1.0
47,4848,0,58,1.0
47,4849,0,53,1.0
47,4850,0,57,1.0
47,4851,0,64,1.0
47,4852,0,57,1.0
47,4853,0,58,1.0
47,4854,0,64,1.0
47,4855,0,63,1.0
47,4856,0,60,1.0
47,4857,0,57,1.0
47,4858,0,55,1.0
47,4859,0,64,1.0
47,4860,0,60,1.0
47,4861,0,67,1.0
47,4862,0,69,1.0
47,4863,0,64,1.0
47,4864,0,69,1.0
47,4865,0,71,1.0
47,4866,0,64,1.0
47,4867,0,67,1.0
47,4868,0,61,1.0
47,4869,0,58,1.0
47,4870,0,62,1.0
47,4871,0,62,1.0
47,4872,0,68,1.0
47,4873,0,67,1.0
47,4874,0,67,1.0
47,4875,0,70,1.0
47,4876,0,66,1.0
47,4877,0,66,1.0
47,4878,0,75,1.0
47,4879,0,67,1.0
47,4880,0,68,1.0
47,4881,0,71,1.0
47,4882,0,70,1.0
47,4883,0,79,1.0
47,4884,0,81,1.0
47,4885,0,79,1.0
47,4886,0,75,1.0
47,4887,0,72,1.0
47,4888,0,71,1.0
47,4889,0,64,1.0
47,4890,0,76,1.0
47,4891,0,78,1.0
47,4892,0,78,1.0
47,4893,0,82,1.0
47,4894,0,76,1.0
47,4895,0,70,1.0
47,4896,0,62,1.0
47,4897,0,71,1.0
47,4898,0,67,1.0
47,4899,0,69,1.0
47,4900,0,68,1.0
47,4901,0,65,1.0
47,4902,0,64,1.0
47,4903,0,62,1.0
47,4904,0,54,1.0
47,4905,0,54,1.0
47,4906,0,51,1.0
47,4907,0,49,1.0
47,4908,0,53,1.0
47,4909,0,46,1.0
47,4910,0,43,1.0
47,4911,0,42,1.0
47,4912,0,38,1.0
47,4913,0,36,1.0
47,4914,0,36,1.0
47,4915,0,35,1.0
47,4916,0,36,1.0
47,4917,0,31,1.0
47,4918,0,33,1.0
47,4919,0,31,1.0
47,4920,0,32,1.0
47,4921,0,31,1.0
47,4922,0,38,1.0
47,4923,0,33,1.0
47,4924,0,34,1.0
47,4925,0,33,1.0
47,4926,0,35,1.0
47,4927,0,40,1.0
47,4928,0,41,1.0
47,4929,0,43,1.0
47,4930,0,42,1.0
47,4931,0,39,1.0
47,4932,0,37,1.0
47,4933,0,33,1.0
47,4934,0,35,1.0
47,4935,0,37,1.0
47,4936,0,42,1.0
47,4937,0,50,1.0
47,4938,0,47,1.0
47,4939,0,47,1.0
47,4940,0,44,1.0
47,4941,0,44,1.0
47,4942,0,45,1.0
47,4943,0,43,1.0
47,4944,0,42,1.0
47,4945,0,32,1.0
47,4946,0,30,1.0
47,4947,0,30,1.0
47,4948,0,32,1.0
47,4949,0,26,1.0
47,4950,0,23,1.0
47,4951,0,21,1.0
47,4952,0,19,1.0
47,4953,0,18,1.0
47,4954,0,17,1.0
47,4955,0,16,1.0
47,4956,0,17,1.0
47,4957,0,19,1.0
47,4958,0,19,1.0
47,4959,0,20,1.0
47,4960,0,19,1.0
47,4961,0,19,1.0
47,4962,0,17,1.0
47,4963,0,16,1.0
47,4964,0,18,1.0
47,4965,0,16,1.0
47,4966,0,16,1.0
47,4967,0,21,1.0
47,4968,0,23,1.0
47,4969,0,20,1.0
47,4970,0,18,1.0
47,4971,0,16,1.0
47,4972,0,17,1.0
47,4973,0,15,1.0
47,4974,0,19,1.0
47,4975,0,18,1.0
47,4976,0,20,1.0
47,4977,0,19,1.0
47,4978,0,19,1.0
47,4979,0,17,1.0
47,4980,0,12,1.0
47,4981,0,14,1.0
47,4982,0,16,1.0
47,4983,0,16,1.0
47,4984,0,15,1.0
47,4985,0,16,1.0
47,4986,0,21,1.0
47,4987,0,17,1.0
47,4988,0,17,1.0
47,4989,0,17,1.0
47,4990,0,16,1.0
47,4991,0,21,1.0
47,4992,0,20,1.0
47,4993,0,22,1.0
47,4994,0,24,1.0
47,4995,0,30,1.0
47,4996,0,33,1.0
47,4997,0,31,1.0
47,4998,0,25,1.0
47,4999,0,26,1.0
47,5000,0,21,1.0
47,5001,0,17,1.0
47,5002,0,16,1.0
47,5003,0,20,1.0
47,5004,0,16,1.0
47,5005,0,18,1.0
47,5006,0,18,1.0
47,5007,0,19,1.0
47,5008,0,22,1.0
47,5009,0,25,1.0
47,5010,0,32,1.0
47,5011,0,29,1.0
47,5012,0,32,1.0
47,5013,0,31,1.0
47,5014,0,32,1.0
47,5015,0,34,1.0
47,5016,0,34,1.0
47,5017,0,36,1.0
47,5018,0,34,1.0
47,5019,0,40,1.0
47,5020,0,37,1.0
47,5021,0,38,1.0
47,5022,0,36,1.0
47,5023,0,37,1.0
47,5024,0,38,1.0
47,5025,0,31,1.0
47,5026,0,30,1.0
47,5027,0,30,1.0
47,5028,0,29,1.0
47,5029,0,29,1.0
47,5030,0,27,1.0
47,5031,0,31,1.0
47,5032,0,31,1.0
47,5033,0,29,1.0
47,5034,0,30,1.0
47,5035,0,26,1.0
47,5036,0,24,1.0
47,5037,0,22,1.0
47,5038,0,22,1.0
47,5039,0,24,1.0
47,5040,0,26,1.0
47,5041,0,25,1.0
47,5042,0,22,1.0
47,5043,0,19,1.0
47,5044,0,23,1.0
47,5045,0,21,1.0
47,5046,0,26,1.0
47,5047,0,24,1.0
47,5048,0,26,1.0
47,5049,0,21,1.0
47,5050,0,20,1.0
47,5051,0,20,1.0
47,5052,0,23,1.0
47,5053,0,23,1.0
47,5054,0,30,1.0
47,5055,0,25,1.0
47,5056,0,28,1.0
47,5057,0,32,1.0
47,5058,0,32,1.0
47,5059,0,34,1.0
47,5060,0,35,1.0
47,5061,0,35,1.0
47,5062,0,37,1.0
47,5063,0,32,1.0
47,5064,0,33,1.0
47,5065,0,39,1.0
47,5066,0,39,1.0
47,5067,0,37,1.0
47,5068,0,38,1.0
47,5069,0,41,1.0
47,5070,0,40,1.0
47,5071,0,39,1.0
47,5072,0,42,1.0
47,5073,0,40,1.0
47,5074,0,37,1.0
47,5075,0,38,1.0
47,5076,0,43,1.0
47,5077,0,41,1.0
47,5078,0,39,1.0
47,5079,0,48,1.0
47,5080,0,51,1.0
47,5081,0,47,1.0
47,5082,0,50,1.0
47,5083,0,45,1.0
47,5084,0,42,1.0
47,5085,0,42,1.0
47,5086,0,38,1.0
47,5087,0,36,1.0
47,5088,0,31,1.0
47,5089,0,30,1.0
47,5090,0,32,1.0
47,5091,0,35,1.0
47,5092,0,33,1.0
47,5093,0,29,1.0
47,5094,0,24,1.0
47,5095,0,30,1.0
47,5096,0,26,1.0
47,5097,0,21,1.0
47,5098,0,19,1.0
47,5099,0,20,1.0
47,5100,0,17,1.0
47,5101,0,13,1.0
47,5102,0,11,1.0
47,5103,0,10,1.0
47,5104,0,10,1.0
47,5105,0,14,1.0
47,5106,0,13,1.0
47,5107,0,9,1.0
47,5108,0,5,1.0
47,5109,0,6,1.0
47,5110,0,5,1.0
47,5111,0,6,1.0
47,5112,0,5,1.0
47,5113,0,3,1.0
47,5114,0,2,1.0
47,5115,0,1,1.0
47,5116,0,1,1.0
47,5117,0,0,0.0
48,1,986,14,0.014
48,2,997,9,0.008946322067594433
48,3,1047,11,0.010396975425330813
48,4,1061,16,0.014856081708449397
48,5,1052,13,0.012206572769953052
48,6,1074,15,0.013774104683195593
48,7,1052,16,0.0149812734082397
48,8,1072,16,0.014705882352941176
48,9,1072,18,0.01651376146788991
48,10,1103,12,0.010762331838565023
48,11,1107,10,0.008952551477170993
48,12,1102,12,0.010771992818671455
48,13,1115,10,0.008888888888888889
48,14,1095,10,0.00904977375565611
48,15,1117,12,0.010628875110717449
48,16,1091,10,0.009082652134423252
48,17,1089,14,0.012692656391659111
48,18,1086,11,0.010027347310847767
48,19,1087,14,0.012715712988192553
48,20,1073,14,0.012879484820607176
48,21,1053,14,0.013120899718837863
48,22,1049,13,0.01224105461393597
48,23,1045,14,0.013220018885741265
48,24,1063,9,0.008395522388059701
48,25,1049,11,0.010377358490566037
48,26,1082,12,0.010968921389396709
48,27,1083,13,0.011861313868613138
48,28,1098,12,0.010810810810810811
48,29,1099,10,0.009017132551848512
48,30,1085,15,0.013636363636363636
48,31,1096,14,0.012612612612612612
48,32,1087,17,0.015398550724637682
48,33,1058,11,0.01028999064546305
48,34,1069,13,0.012014787430683918
48,35,1071,16,0.014719411223551058
48,36,1071,20,0.01833180568285976
48,37,1086,18,0.016304347826086956
48,38,1078,24,0.021778584392014518
48,39,1053,25,0.023191094619666047
48,40,1030,26,0.02462121212121212
48,41,1022,26,0.02480916030534351
48,42,993,23,0.022637795275590553
48,43,967,25,0.025201612903225805
48,44,962,31,0.03121852970795569
48,45,938,27,0.027979274611398965
48,46,940,28,0.028925619834710745
48,47,908,27,0.028877005347593583
48,48,900,25,0.02702702702702703
48,49,888,19,0.020948180815876516
48,50,886,24,0.026373626373626374
48,51,838,21,0.024447031431897557
48,52,841,27,0.03110599078341014
48,53,842,24,0.02771362586605081
48,54,793,32,0.03878787878787879
48,55,779,34,0.041820418204182044
48,56,799,46,0.054437869822485205
48,57,789,38,0.045949214026602174
48,58,768,34,0.04239401496259352
48,59,776,32,0.039603960396039604
48,60,730,37,0.048239895697522815
48,61,714,44,0.05804749340369393
48,62,740,48,0.06091370558375635
48,63,732,59,0.07458912768647281
48,64,730,73,0.09090909090909091
48,65,745,60,0.07453416149068323
48,66,751,60,0.07398273736128237
48,67,762,63,0.07636363636363637
48,68,737,60,0.07528230865746549
48,69,748,63,0.07768187422934648
48,70,768,57,0.06909090909090909
48,71,772,54,0.06537530266343826
48,72,746,46,0.05808080808080808
48,73,762,42,0.05223880597014925
48,74,773,39,0.0480295566502463
48,75,764,43,0.05328376703841388
48,76,762,42,0.05223880597014925
48,77,752,40,0.050505050505050504
48,78,751,41,0.05176767676767677
48,79,764,39,0.048567870485678705
48,80,745,38,0.04853128991060025
48,81,738,47,0.05987261146496815
48,82,737,50,0.06353240152477764
48,83,729,44,0.056921086675291076
48,84,724,43,0.0560625814863103
48,85,704,38,0.05121293800539083
48,86,695,43,0.058265582655826556
48,87,712,32,0.043010752688172046
48,88,678,31,0.04372355430183357
48,89,671,17,0.024709302325581394
48,90,643,23,0.03453453453453453
48,91,651,23,0.03412462908011869
48,92,648,30,0.04424778761061947
48,93,659,30,0.04354136429608128
48,94,638,28,0.042042042042042045
48,95,618,28,0.043343653250773995
48,96,639,30,0.04484304932735426
48,97,632,32,0.04819277108433735
48,98,637,38,0.056296296296296296
48,99,610,42,0.06441717791411043
48,100,601,40,0.062402496099843996
48,101,569,51,0.08225806451612903
48,102,546,46,0.0777027027027027
48,103,540,46,0.07849829351535836
48,104,532,46,0.07958477508650519
48,105,532,52,0.08904109589041095
48,106,560,39,0.0651085141903172
48,107,545,30,0.05217391304347826
48,108,550,24,0.041811846689895474
48,109,541,22,0.03907637655417407
48,110,546,25,0.043782837127845885
48,111,549,21,0.03684210526315789
48,112,556,23,0.039723661485319514
48,113,552,27,0.046632124352331605
48,114,547,21,0.03697183098591549
48,115,522,22,0.04044117647058824
48,116,539,25,0.044326241134751775
48,117,566,26,0.04391891891891892
48,118,586,26,0.042483660130718956
48,119,596,24,0.03870967741935484
48,120,608,28,0.0440251572327044
48,121,587,28,0.04552845528455285
48,122,583,21,0.0347682119205298
48,123,576,19,0.031932773109243695
48,124,584,18,0.029900332225913623
48,125,588,22,0.036065573770491806
48,126,578,31,0.05090311986863711
48,127,558,27,0.046153846153846156
48,128,564,18,0.030927835051546393
48,129,556,15,0.02626970227670753
48,130,530,14,0.025735294117647058
48,131,515,15,0.02830188679245283
48,132,520,14,0.026217228464419477
48,133,512,14,0.026615969581749048
48,134,523,18,0.033271719038817
48,135,527,19,0.0347985347985348
48,136,518,21,0.03896103896103896
48,137,508,28,0.05223880597014925
48,138,490,31,0.05950095969289827
48,139,510,35,0.06422018348623854
48,140,542,30,0.05244755244755245
48,141,525,29,0.052346570397111915
48,142,505,30,0.056074766355140186
48,143,500,28,0.05303030303030303
48,144,507,27,0.05056179775280899
48,145,493,32,0.06095238095238095
48,146,505,29,0.054307116104868915
48,147,486,29,0.05631067961165048
48,148,470,29,0.05811623246492986
48,149,456,29,0.05979381443298969
48,150,456,26,0.05394190871369295
48,151,461,19,0.03958333333333333
48,152,451,19,0.04042553191489362
48,153,450,14,0.03017241379310345
48,154,439,14,0.03090507726269316
48,155,436,14,0.03111111111111111
48,156,445,10,0.02197802197802198
48,157,453,11,0.023706896551724137
48,158,467,10,0.020964360587002098
48,159,462,5,0.010706638115631691
48,160,475,4,0.008350730688935281
48,161,472,1,0.0021141649048625794
48,162,480,2,0.004149377593360996
48,163,465,1,0.002145922746781116
48,164,444,1,0.0022471910112359553
48,165,426,2,0.004672897196261682
48,166,437,1,0.00228310502283105
48,167,435,1,0.0022935779816513763
48,168,422,0,0.0
49,1,991,9,0.009
49,2,996,3,0.003003003003003003
49,3,995,4,0.004004004004004004
49,4,1013,4,0.003933136676499509
49,5,1037,4,0.0038424591738712775
49,6,1038,3,0.002881844380403458
49,7,1028,3,0.002909796314258002
49,8,1024,3,0.0029211295034079843
49,9,990,2,0.0020161290322580645
49,10,984,4,0.004048582995951417
49,11,977,2,0.0020429009193054137
49,12,983,2,0.0020304568527918783
49,13,987,3,0.0030303030303030303
49,14,993,3,0.0030120481927710845
49,15,985,0,0.0
50,1,986,14,0.014
50,2,966,16,0.016293279022403257
50,3,960,14,0.014373716632443531
50,4,945,14,0.014598540145985401
50,5,957,17,0.017453798767967144
50,6,963,17,0.017346938775510204
50,7,964,15,0.015321756894790603
50,8,986,13,0.013013013013013013
50,9,986,15,0.014985014985014986
50,10,997,15,0.014822134387351778
50,11,964,16,0.0163265306122449
50,12,982,16,0.01603206412825651
50,13,977,20,0.020060180541624874
50,14,1021,20,0.01921229586935639
50,15,1015,21,0.02027027027027027
50,16,993,24,0.02359882005899705
50,17,972,22,0.022132796780684104
50,18,987,23,0.02277227722772277
50,19,978,22,0.022
50,20,957,14,0.014418125643666324
50,21,916,13,0.013993541442411194
50,22,905,14,0.015233949945593036
50,23,901,16,0.017448200654307525
50,24,896,18,0.019693654266958426
50,25,883,15,0.01670378619153675
50,26,872,18,0.020224719101123594
50,27,879,19,0.021158129175946547
50,28,867,24,0.026936026936026935
50,29,862,18,0.020454545454545454
50,30,842,19,0.022067363530778164
50,31,838,18,0.02102803738317757
50,32,827,17,0.02014218009478673
50,33,826,16,0.019002375296912115
50,34,846,17,0.019698725376593278
50,35,858,16,0.018306636155606407
50,36,856,20,0.0228310502283105
50,37,884,16,0.017777777777777778
50,38,887,7,0.007829977628635347
50,39,875,6,0.00681044267877412
50,40,867,8,0.009142857142857144
50,41,858,9,0.010380622837370242
50,42,872,10,0.011337868480725623
50,43,868,12,0.013636363636363636
50,44,830,15,0.01775147928994083
50,45,830,15,0.01775147928994083
50,46,842,12,0.01405152224824356
50,47,854,9,0.010428736964078795
50,48,860,13,0.014891179839633447
50,49,873,13,0.014672686230248307
50,50,874,16,0.017977528089887642
50,51,905,12,0.013086150490730643
50,52,881,17,0.01893095768374165
50,53,913,17,0.01827956989247312
50,54,901,20,0.021715526601520086
50,55,909,17,0.0183585313174946
50,56,947,17,0.017634854771784232
50,57,958,16,0.01642710472279261
50,58,954,18,0.018518518518518517
50,59,989,16,0.015920398009950248
50,60,1013,16,0.015549076773566569
50,61,1012,19,0.01842870999030068
50,62,990,18,0.017857142857142856
50,63,989,16,0.015920398009950248
50,64,945,20,0.02072538860103627
50,65,911,21,0.022532188841201718
50,66,919,19,0.02025586353944563
50,67,897,24,0.026058631921824105
50,68,900,27,0.02912621359223301
50,69,899,29,0.03125
50,70,904,22,0.023758099352051837
50,71,923,18,0.019128586609989374
50,72,898,21,0.022850924918389554
50,73,906,19,0.02054054054054054
50,74,923,12,0.012834224598930482
50,75,903,13,0.014192139737991267
50,76,913,10,0.010834236186348862
50,77,939,6,0.006349206349206349
50,78,930,7,0.007470651013874066
50,79,944,7,0.007360672975814932
50,80,939,10,0.01053740779768177
50,81,938,8,0.008456659619450317
50,82,931,6,0.0064034151547491995
50,83,927,8,0.008556149732620321
50,84,934,13,0.013727560718057022
50,85,924,12,0.01282051282051282
50,86,926,12,0.01279317697228145
50,87,917,15,0.016094420600858368
50,88,917,21,0.022388059701492536
50,89,920,26,0.02748414376321353
50,90,927,27,0.02830188679245283
50,91,928,33,0.03433922996878252
50,92,901,33,0.035331905781584586
50,93,896,33,0.03552206673842842
50,94,911,35,0.03699788583509514
50,95,865,30,0.0335195530726257
50,96,851,28,0.03185437997724687
50,97,853,20,0.022909507445589918
50,98,828,27,0.031578947368421054
50,99,814,32,0.037825059101654845
50,100,825,35,0.040697674418604654
50,101,823,33,0.038551401869158876
50,102,818,37,0.04327485380116959
50,103,819,34,0.03985932004689332
50,104,801,28,0.033775633293124246
50,105,801,32,0.03841536614645858
50,106,803,32,0.03832335329341317
50,107,784,30,0.036855036855036855
50,108,791,26,0.03182374541003672
50,109,798,23,0.028014616321559074
50,110,791,27,0.03300733496332518
50,111,793,27,0.032926829268292684
50,112,792,30,0.0364963503649635
50,113,783,35,0.042787286063569685
50,114,803,35,0.041766109785202864
50,115,812,36,0.04245283018867924
50,116,831,30,0.03484320557491289
50,117,832,30,0.03480278422273782
50,118,839,26,0.03005780346820809
50,119,840,28,0.03225806451612903
50,120,847,26,0.029782359679266894
50,121,842,29,0.03329506314580941
50,122,823,27,0.03176470588235294
50,123,835,27,0.031322505800464036
50,124,847,24,0.027554535017221583
50,125,860,25,0.02824858757062147
50,126,835,25,0.029069767441860465
50,127,855,23,0.02619589977220957
50,128,852,23,0.026285714285714287
50,129,847,21,0.024193548387096774
50,130,839,21,0.02441860465116279
50,131,832,24,0.028037383177570093
50,132,833,24,0.028004667444574097
50,133,846,19,0.021965317919075144
50,134,868,19,0.02142051860202931
50,135,849,19,0.021889400921658985
50,136,872,19,0.02132435465768799
50,137,882,24,0.026490066225165563
50,138,889,24,0.02628696604600219
50,139,893,22,0.024043715846994537
50,140,907,22,0.023681377825618945
50,141,911,18,0.0193756727664155
50,142,912,17,0.01829924650161464
50,143,943,16,0.016684045881126174
50,144,965,19,0.019308943089430895
50,145,957,22,0.02247191011235955
50,146,971,17,0.01720647773279352
50,147,958,19,0.019447287615148412
50,148,957,17,0.017453798767967144
50,149,974,11,0.01116751269035533
50,150,955,7,0.007276507276507277
50,151,936,9,0.009523809523809525
